"STATION","NAME","DATE","TAVG","TMAX","TMIN","TOBS"
"USC00116579","PANA, IL US","2006-04-19",,"74","48","55"
"USC00116579","PANA, IL US","2006-04-20",,"76","54","54"
"USC00116579","PANA, IL US","2006-04-21",,"77","47","51"
"USC00116579","PANA, IL US","2006-04-22",,"72","52","46"
"USC00116579","PANA, IL US","2006-04-23",,"78","43","44"
"USC00116579","PANA, IL US","2006-04-24",,"70","43","46"
"USC00116579","PANA, IL US","2006-04-25",,"70","43","48"
"USC00116579","PANA, IL US","2006-04-26",,"43","33","33"
"USC00116579","PANA, IL US","2006-04-27",,"56","38","38"
"USC00116579","PANA, IL US","2006-04-28",,"72","42","43"
"USC00116579","PANA, IL US","2006-04-29",,"72","54","49"
"USC00116579","PANA, IL US","2006-04-30",,"62","53","59"
"USC00116579","PANA, IL US","2006-05-01",,"62","53","54"
"USC00116579","PANA, IL US","2006-05-02",,"67","52","52"
"USC00116579","PANA, IL US","2006-05-03",,"73","51","58"
"USC00116579","PANA, IL US","2006-05-04",,"78","56","59"
"USC00116579","PANA, IL US","2006-05-05",,"69","48","50"
"USC00116579","PANA, IL US","2006-05-06",,"65","44","44"
"USC00116579","PANA, IL US","2006-05-07",,"61","42","51"
"USC00116579","PANA, IL US","2006-05-08",,"72","46","52"
"USC00116579","PANA, IL US","2006-05-09",,"72","50","58"
"USC00116579","PANA, IL US","2006-05-10",,"72","56","61"
"USC00116579","PANA, IL US","2006-05-11",,"68","52","53"
"USC00116579","PANA, IL US","2006-05-12",,"68","48","49"
"USC00116579","PANA, IL US","2006-05-13",,"60","47","48"
"USC00116579","PANA, IL US","2006-05-14",,"50","44","45"
"USC00116579","PANA, IL US","2006-05-15",,"55","45","49"
"USC00116579","PANA, IL US","2006-05-16",,"61","49","53"
"USC00116579","PANA, IL US","2006-05-17",,"68","44","53"
"USC00116579","PANA, IL US","2006-05-18",,"75","46","53"
"USC00116579","PANA, IL US","2006-05-19",,"68","47","53"
"USC00116579","PANA, IL US","2006-05-20",,"75","53","55"
"USC00116579","PANA, IL US","2006-05-21",,"69","56","57"
"USC00116579","PANA, IL US","2006-05-22",,"74","49","52"
"USC00116579","PANA, IL US","2006-05-23",,"71","48","52"
"USC00116579","PANA, IL US","2006-05-24",,"76","51","62"
"USC00116579","PANA, IL US","2006-05-25",,"87","61","69"
"USC00116579","PANA, IL US","2006-05-26",,"85","65","67"
"USC00116579","PANA, IL US","2006-05-27",,"88","67","70"
"USC00116579","PANA, IL US","2006-05-28",,"90","64","71"
"USC00116579","PANA, IL US","2006-05-29",,"90","69","71"
"USC00116579","PANA, IL US","2006-05-30",,"90","69","72"
"USC00116579","PANA, IL US","2006-05-31",,"88","67","71"
"USC00116579","PANA, IL US","2006-06-01",,"89","66","69"
"USC00116579","PANA, IL US","2006-06-02",,"73","58","62"
"USC00116579","PANA, IL US","2006-06-03",,"82","62","64"
"USC00116579","PANA, IL US","2006-06-04",,"86","59","60"
"USC00116579","PANA, IL US","2006-06-05",,"79","55","59"
"USC00116579","PANA, IL US","2006-06-06",,"81","57","61"
"USC00116579","PANA, IL US","2006-06-07",,"81","60","68"
"USC00116579","PANA, IL US","2006-06-08",,"85","62","65"
"USC00116579","PANA, IL US","2006-06-09",,"87","65","69"
"USC00116579","PANA, IL US","2006-06-10",,"85","59","60"
"USC00116579","PANA, IL US","2006-06-11",,"77","58","60"
"USC00116579","PANA, IL US","2006-06-12",,"68","55","57"
"USC00116579","PANA, IL US","2006-06-13",,"78","54","56"
"USC00116579","PANA, IL US","2006-06-14",,"81","55","58"
"USC00116579","PANA, IL US","2006-06-15",,"86","58","65"
"USC00116579","PANA, IL US","2006-06-16",,,,
"USC00116579","PANA, IL US","2006-06-17",,"87","67","69"
"USC00116579","PANA, IL US","2006-06-18",,"90","64","68"
"USC00116579","PANA, IL US","2006-06-19",,"82","63","65"
"USC00116579","PANA, IL US","2006-06-20",,"89","65","69"
"USC00116579","PANA, IL US","2006-06-21",,"91","69","71"
"USC00116579","PANA, IL US","2006-06-22",,"94","75","76"
"USC00116579","PANA, IL US","2006-06-23",,"91","67","71"
"USC00116579","PANA, IL US","2006-06-24",,"89","64","65"
"USC00116579","PANA, IL US","2006-06-25",,"85","65","66"
"USC00116579","PANA, IL US","2006-06-26",,"85","58","60"
"USC00116579","PANA, IL US","2006-06-27",,"78","60","62"
"USC00116579","PANA, IL US","2006-06-28",,"80","62","64"
"USC00116579","PANA, IL US","2006-06-29",,"85","56","58"
"USC00116579","PANA, IL US","2006-06-30",,"86","58","66"
"USC00116579","PANA, IL US","2006-07-01",,"83","64","68"
"USC00116579","PANA, IL US","2006-07-02",,"92","68","72"
"USC00116579","PANA, IL US","2006-07-03",,"95","67","72"
"USC00116579","PANA, IL US","2006-07-04",,"94","70","70"
"USC00116579","PANA, IL US","2006-07-05",,"85","62","62"
"USC00116579","PANA, IL US","2006-07-06",,"80","54","59"
"USC00116579","PANA, IL US","2006-07-07",,"84","57","60"
"USC00116579","PANA, IL US","2006-07-08",,"84","59","61"
"USC00116579","PANA, IL US","2006-07-09",,"86","58","66"
"USC00116579","PANA, IL US","2006-07-10",,"89","65","67"
"USC00116579","PANA, IL US","2006-07-11",,"89","67","74"
"USC00116579","PANA, IL US","2006-07-12",,"86","72","73"
"USC00116579","PANA, IL US","2006-07-13",,"86","69","70"
"USC00116579","PANA, IL US","2006-07-14",,"90","70","74"
"USC00116579","PANA, IL US","2006-07-15",,"87","72","74"
"USC00116579","PANA, IL US","2006-07-16",,"108","74","82"
"USC00116579","PANA, IL US","2006-07-17",,"95","72","73"
"USC00116579","PANA, IL US","2006-07-18",,"95","73","75"
"USC00116579","PANA, IL US","2006-07-19",,"93","73","74"
"USC00116579","PANA, IL US","2006-07-20",,"95","71","78"
"USC00116579","PANA, IL US","2006-07-21",,"87",,"75"
"USC00116579","PANA, IL US","2006-07-22",,,,
"USC00116579","PANA, IL US","2006-07-23",,"80","62","64"
"USC00116579","PANA, IL US","2006-07-24",,"85","64","65"
"USC00116579","PANA, IL US","2006-07-25",,"88","65","69"
"USC00116579","PANA, IL US","2006-07-26",,"91","69","74"
"USC00116579","PANA, IL US","2006-07-27",,"92","74","76"
"USC00116579","PANA, IL US","2006-07-28",,"90","72","73"
"USC00116579","PANA, IL US","2006-07-29",,"93","73","74"
"USC00116579","PANA, IL US","2006-07-30",,,,
"USC00116579","PANA, IL US","2006-07-31",,"99","75","76"
"USC00116579","PANA, IL US","2006-11-01",,"50","34","35"
"USC00116579","PANA, IL US","2006-11-02",,"45","26","28"
"USC00116579","PANA, IL US","2006-11-03",,"46","24","24"
"USC00116579","PANA, IL US","2006-11-04",,"52","42","42"
"USC00116579","PANA, IL US","2006-11-05",,,,
"USC00116579","PANA, IL US","2006-11-06",,"59","42","48"
"USC00116579","PANA, IL US","2006-11-07",,"60","50","50"
"USC00116579","PANA, IL US","2006-11-08",,"55","40","41"
"USC00116579","PANA, IL US","2006-11-09",,"67","51","52"
"USC00116579","PANA, IL US","2006-11-10",,"77","50","60"
"USC00116579","PANA, IL US","2006-11-11",,"71","37","38"
"USC00116579","PANA, IL US","2006-11-12",,"40","28","30"
"USC00116579","PANA, IL US","2006-11-13",,"50","30","39"
"USC00116579","PANA, IL US","2006-11-14",,"53","42","43"
"USC00116579","PANA, IL US","2006-11-15",,"47","45","45"
"USC00116579","PANA, IL US","2006-11-16",,"46","38","41"
"USC00116579","PANA, IL US","2006-11-17",,"43","27","31"
"USC00116579","PANA, IL US","2006-11-18",,"48","29","32"
"USC00116579","PANA, IL US","2006-11-19",,"43","30","37"
"USC00116579","PANA, IL US","2006-11-20",,"44","27","27"
"USC00116579","PANA, IL US","2006-11-21",,"48","29","30"
"USC00116579","PANA, IL US","2006-11-22",,"54","32","33"
"USC00116579","PANA, IL US","2006-11-23",,"59","32","33"
"USC00116579","PANA, IL US","2006-11-24",,"64","37","38"
"USC00116579","PANA, IL US","2006-11-25",,"67","42","50"
"USC00116579","PANA, IL US","2006-11-26",,"69","46","46"
"USC00116579","PANA, IL US","2006-11-27",,"67","53","54"
"USC00116579","PANA, IL US","2006-11-28",,"66","54","55"
"USC00116579","PANA, IL US","2006-11-29",,"67","61","55"
"USC00116579","PANA, IL US","2006-11-30",,"67","37","37"
"USC00116579","PANA, IL US","2006-12-01",,"38","22","23"
"USC00116579","PANA, IL US","2006-12-02",,"25","14","20"
"USC00116579","PANA, IL US","2006-12-03",,"34","16","16"
"USC00116579","PANA, IL US","2006-12-04",,"22","10","11"
"USC00116579","PANA, IL US","2006-12-05",,"34","15","17"
"USC00116579","PANA, IL US","2006-12-06",,"40","17","37"
"USC00116579","PANA, IL US","2006-12-07",,"42","13","14"
"USC00116579","PANA, IL US","2006-12-08",,"18","5","6"
"USC00116579","PANA, IL US","2006-12-09",,"28","5","24"
"USC00116579","PANA, IL US","2006-12-10",,"44","22","32"
"USC00116579","PANA, IL US","2006-12-11",,"49","40","30"
"USC00116579","PANA, IL US","2006-12-12",,"54","50","51"
"USC00116579","PANA, IL US","2006-12-13",,"60","35","36"
"USC00116579","PANA, IL US","2006-12-14",,"60","40","46"
"USC00116579","PANA, IL US","2006-12-15",,"60","41","41"
"USC00116579","PANA, IL US","2006-12-16",,"52","30","47"
"USC00116579","PANA, IL US","2006-12-17",,"54","44","54"
"USC00116579","PANA, IL US","2006-12-18",,"58","39","40"
"USC00116579","PANA, IL US","2006-12-19",,"47","29","30"
"USC00116579","PANA, IL US","2006-12-20",,"39","25","35"
"USC00116579","PANA, IL US","2006-12-21",,"52","35","50"
"USC00116579","PANA, IL US","2006-12-22",,"56","48","48"
"USC00116579","PANA, IL US","2006-12-23",,"51","27","40"
"USC00116579","PANA, IL US","2006-12-24",,"46","28","29"
"USC00116579","PANA, IL US","2006-12-25",,"52","36","36"
"USC00116579","PANA, IL US","2006-12-26",,"40","28","30"
"USC00116579","PANA, IL US","2006-12-27",,"39","28","28"
"USC00116579","PANA, IL US","2006-12-28",,"47","39","28"
"USC00116579","PANA, IL US","2006-12-29",,"54","39","37"
"USC00116579","PANA, IL US","2006-12-30",,"60","32","47"
"USC00116579","PANA, IL US","2006-12-31",,"56","45","54"
"USC00114833","LAKE SPRINGFIELD, IL US","2006-01-01",,,,
"USC00114833","LAKE SPRINGFIELD, IL US","2006-01-02",,,,
"USC00114833","LAKE SPRINGFIELD, IL US","2006-01-03",,,,
"USC00114833","LAKE SPRINGFIELD, IL US","2006-01-04",,,,
"USC00114833","LAKE SPRINGFIELD, IL US","2006-01-05",,,,
"USC00114833","LAKE SPRINGFIELD, IL US","2006-01-06",,,,
"USC00114833","LAKE SPRINGFIELD, IL US","2006-01-07",,,,
"USC00114833","LAKE SPRINGFIELD, IL US","2006-01-08",,,,
"USC00114833","LAKE SPRINGFIELD, IL US","2006-01-09",,,,
"USC00114833","LAKE SPRINGFIELD, IL US","2006-01-10",,,,
"USC00114833","LAKE SPRINGFIELD, IL US","2006-01-11",,,,
"USC00114833","LAKE SPRINGFIELD, IL US","2006-01-12",,,,
"USC00114833","LAKE SPRINGFIELD, IL US","2006-01-13",,,,
"USC00114833","LAKE SPRINGFIELD, IL US","2006-01-14",,,,
"USC00114833","LAKE SPRINGFIELD, IL US","2006-01-15",,,,
"USC00114833","LAKE SPRINGFIELD, IL US","2006-01-16",,,,
"USC00114833","LAKE SPRINGFIELD, IL US","2006-01-17",,,,
"USC00114833","LAKE SPRINGFIELD, IL US","2006-01-18",,,,
"USC00114833","LAKE SPRINGFIELD, IL US","2006-01-19",,,,
"USC00114833","LAKE SPRINGFIELD, IL US","2006-01-20",,,,
"USC00114833","LAKE SPRINGFIELD, IL US","2006-01-21",,,,
"USC00114833","LAKE SPRINGFIELD, IL US","2006-01-22",,,,
"USC00114833","LAKE SPRINGFIELD, IL US","2006-01-23",,,,
"USC00114833","LAKE SPRINGFIELD, IL US","2006-01-24",,,,
"USC00114833","LAKE SPRINGFIELD, IL US","2006-01-25",,,,
"USC00114833","LAKE SPRINGFIELD, IL US","2006-01-26",,,,
"USC00114833","LAKE SPRINGFIELD, IL US","2006-01-27",,,,
"USC00114833","LAKE SPRINGFIELD, IL US","2006-01-28",,,,
"USC00114833","LAKE SPRINGFIELD, IL US","2006-01-29",,,,
"USC00114833","LAKE SPRINGFIELD, IL US","2006-01-30",,,,
"USC00114833","LAKE SPRINGFIELD, IL US","2006-01-31",,,,
"USC00114833","LAKE SPRINGFIELD, IL US","2006-02-01",,,,
"USC00114833","LAKE SPRINGFIELD, IL US","2006-02-02",,,,
"USC00114833","LAKE SPRINGFIELD, IL US","2006-02-03",,,,
"USC00114833","LAKE SPRINGFIELD, IL US","2006-02-04",,,,
"USC00114833","LAKE SPRINGFIELD, IL US","2006-02-05",,,,
"USC00114833","LAKE SPRINGFIELD, IL US","2006-02-06",,,,
"USC00114833","LAKE SPRINGFIELD, IL US","2006-02-07",,,,
"USC00114833","LAKE SPRINGFIELD, IL US","2006-02-08",,,,
"USC00114833","LAKE SPRINGFIELD, IL US","2006-02-09",,,,
"USC00114833","LAKE SPRINGFIELD, IL US","2006-02-10",,,,
"USC00114833","LAKE SPRINGFIELD, IL US","2006-02-11",,,,
"USC00114833","LAKE SPRINGFIELD, IL US","2006-02-12",,,,
"USC00114833","LAKE SPRINGFIELD, IL US","2006-02-13",,,,
"USC00114833","LAKE SPRINGFIELD, IL US","2006-02-14",,,,
"USC00114833","LAKE SPRINGFIELD, IL US","2006-02-15",,,,
"USC00114833","LAKE SPRINGFIELD, IL US","2006-02-16",,,,
"USC00114833","LAKE SPRINGFIELD, IL US","2006-02-17",,,,
"USC00114833","LAKE SPRINGFIELD, IL US","2006-02-18",,,,
"USC00114833","LAKE SPRINGFIELD, IL US","2006-02-19",,,,
"USC00114833","LAKE SPRINGFIELD, IL US","2006-02-20",,,,
"USC00114833","LAKE SPRINGFIELD, IL US","2006-02-21",,,,
"USC00114833","LAKE SPRINGFIELD, IL US","2006-02-22",,,,
"USC00114833","LAKE SPRINGFIELD, IL US","2006-02-23",,,,
"USC00114833","LAKE SPRINGFIELD, IL US","2006-02-24",,,,
"USC00114833","LAKE SPRINGFIELD, IL US","2006-02-25",,,,
"USC00114833","LAKE SPRINGFIELD, IL US","2006-02-26",,,,
"USC00114833","LAKE SPRINGFIELD, IL US","2006-02-27",,,,
"USC00114833","LAKE SPRINGFIELD, IL US","2006-02-28",,,,
"USC00114833","LAKE SPRINGFIELD, IL US","2006-03-01",,,,
"USC00114833","LAKE SPRINGFIELD, IL US","2006-03-02",,,,
"USC00114833","LAKE SPRINGFIELD, IL US","2006-03-03",,,,
"USC00114833","LAKE SPRINGFIELD, IL US","2006-03-04",,,,
"USC00114833","LAKE SPRINGFIELD, IL US","2006-03-05",,,,
"USC00114833","LAKE SPRINGFIELD, IL US","2006-03-06",,,,
"USC00114833","LAKE SPRINGFIELD, IL US","2006-03-07",,,,
"USC00114833","LAKE SPRINGFIELD, IL US","2006-03-08",,,,
"USC00114833","LAKE SPRINGFIELD, IL US","2006-03-09",,,,
"USC00114833","LAKE SPRINGFIELD, IL US","2006-03-10",,,,
"USC00114833","LAKE SPRINGFIELD, IL US","2006-03-11",,,,
"USC00114833","LAKE SPRINGFIELD, IL US","2006-03-12",,,,
"USC00114833","LAKE SPRINGFIELD, IL US","2006-03-13",,,,
"USC00114833","LAKE SPRINGFIELD, IL US","2006-03-14",,,,
"USC00114833","LAKE SPRINGFIELD, IL US","2006-03-15",,,,
"USC00114833","LAKE SPRINGFIELD, IL US","2006-03-16",,,,
"USC00114833","LAKE SPRINGFIELD, IL US","2006-03-17",,,,
"USC00114833","LAKE SPRINGFIELD, IL US","2006-03-18",,,,
"USC00114833","LAKE SPRINGFIELD, IL US","2006-03-19",,,,
"USC00114833","LAKE SPRINGFIELD, IL US","2006-03-20",,,,
"USC00114833","LAKE SPRINGFIELD, IL US","2006-03-21",,,,
"USC00114833","LAKE SPRINGFIELD, IL US","2006-03-22",,,,
"USC00114833","LAKE SPRINGFIELD, IL US","2006-03-23",,,,
"USC00114833","LAKE SPRINGFIELD, IL US","2006-03-24",,,,
"USC00114833","LAKE SPRINGFIELD, IL US","2006-03-25",,,,
"USC00114833","LAKE SPRINGFIELD, IL US","2006-03-26",,,,
"USC00114833","LAKE SPRINGFIELD, IL US","2006-03-27",,,,
"USC00114833","LAKE SPRINGFIELD, IL US","2006-03-28",,,,
"USC00114833","LAKE SPRINGFIELD, IL US","2006-03-29",,,,
"USC00114833","LAKE SPRINGFIELD, IL US","2006-03-30",,,,
"USC00114833","LAKE SPRINGFIELD, IL US","2006-03-31",,,,
"USC00114833","LAKE SPRINGFIELD, IL US","2006-04-01",,,,
"USC00114833","LAKE SPRINGFIELD, IL US","2006-04-02",,,,
"USC00114833","LAKE SPRINGFIELD, IL US","2006-04-03",,,,
"USC00114833","LAKE SPRINGFIELD, IL US","2006-04-04",,,,
"USC00114833","LAKE SPRINGFIELD, IL US","2006-04-05",,,,
"USC00114833","LAKE SPRINGFIELD, IL US","2006-04-06",,,,
"USC00114833","LAKE SPRINGFIELD, IL US","2006-04-07",,,,
"USC00114833","LAKE SPRINGFIELD, IL US","2006-04-08",,,,
"USC00114833","LAKE SPRINGFIELD, IL US","2006-04-09",,,,
"USC00114833","LAKE SPRINGFIELD, IL US","2006-04-10",,,,
"USC00114833","LAKE SPRINGFIELD, IL US","2006-04-11",,,,
"USC00114833","LAKE SPRINGFIELD, IL US","2006-04-12",,,,
"USC00114833","LAKE SPRINGFIELD, IL US","2006-04-13",,,,
"USC00114833","LAKE SPRINGFIELD, IL US","2006-04-14",,,,
"USC00114833","LAKE SPRINGFIELD, IL US","2006-04-15",,,,
"USC00114833","LAKE SPRINGFIELD, IL US","2006-04-16",,,,
"USC00114833","LAKE SPRINGFIELD, IL US","2006-04-17",,,,
"USC00114833","LAKE SPRINGFIELD, IL US","2006-04-18",,,,
"USC00114833","LAKE SPRINGFIELD, IL US","2006-04-19",,,,
"USC00114833","LAKE SPRINGFIELD, IL US","2006-04-20",,,,
"USC00114833","LAKE SPRINGFIELD, IL US","2006-04-21",,,,
"USC00114833","LAKE SPRINGFIELD, IL US","2006-04-22",,,,
"USC00114833","LAKE SPRINGFIELD, IL US","2006-04-23",,,,
"USC00114833","LAKE SPRINGFIELD, IL US","2006-04-24",,,,
"USC00114833","LAKE SPRINGFIELD, IL US","2006-04-25",,,,
"USC00114833","LAKE SPRINGFIELD, IL US","2006-04-26",,,,
"USC00114833","LAKE SPRINGFIELD, IL US","2006-04-27",,,,
"USC00114833","LAKE SPRINGFIELD, IL US","2006-04-28",,,,
"USC00114833","LAKE SPRINGFIELD, IL US","2006-04-29",,,,
"USC00114833","LAKE SPRINGFIELD, IL US","2006-04-30",,,,
"USC00114833","LAKE SPRINGFIELD, IL US","2006-05-01",,,,
"USC00114833","LAKE SPRINGFIELD, IL US","2006-05-02",,,,
"USC00114833","LAKE SPRINGFIELD, IL US","2006-05-03",,,,
"USC00114833","LAKE SPRINGFIELD, IL US","2006-05-04",,,,
"USC00114833","LAKE SPRINGFIELD, IL US","2006-05-05",,,,
"USC00114833","LAKE SPRINGFIELD, IL US","2006-05-06",,,,
"USC00114833","LAKE SPRINGFIELD, IL US","2006-05-07",,,,
"USC00114833","LAKE SPRINGFIELD, IL US","2006-05-08",,,,
"USC00114833","LAKE SPRINGFIELD, IL US","2006-05-09",,,,
"USC00114833","LAKE SPRINGFIELD, IL US","2006-05-10",,,,
"USC00114833","LAKE SPRINGFIELD, IL US","2006-05-11",,,,
"USC00114833","LAKE SPRINGFIELD, IL US","2006-05-12",,,,
"USC00114833","LAKE SPRINGFIELD, IL US","2006-05-13",,,,
"USC00114833","LAKE SPRINGFIELD, IL US","2006-05-14",,,,
"USC00114833","LAKE SPRINGFIELD, IL US","2006-05-15",,,,
"USC00114833","LAKE SPRINGFIELD, IL US","2006-05-16",,,,
"USC00114833","LAKE SPRINGFIELD, IL US","2006-05-17",,,,
"USC00114833","LAKE SPRINGFIELD, IL US","2006-05-18",,,,
"USC00114833","LAKE SPRINGFIELD, IL US","2006-05-19",,,,
"USC00114833","LAKE SPRINGFIELD, IL US","2006-05-20",,,,
"USC00114833","LAKE SPRINGFIELD, IL US","2006-05-21",,,,
"USC00114833","LAKE SPRINGFIELD, IL US","2006-05-22",,,,
"USC00114833","LAKE SPRINGFIELD, IL US","2006-05-23",,,,
"USC00114833","LAKE SPRINGFIELD, IL US","2006-05-24",,,,
"USC00114833","LAKE SPRINGFIELD, IL US","2006-05-25",,,,
"USC00114833","LAKE SPRINGFIELD, IL US","2006-05-26",,,,
"USC00114833","LAKE SPRINGFIELD, IL US","2006-05-27",,,,
"USC00114833","LAKE SPRINGFIELD, IL US","2006-05-28",,,,
"USC00114833","LAKE SPRINGFIELD, IL US","2006-05-29",,,,
"USC00114833","LAKE SPRINGFIELD, IL US","2006-05-30",,,,
"USC00114833","LAKE SPRINGFIELD, IL US","2006-05-31",,,,
"USC00114833","LAKE SPRINGFIELD, IL US","2006-06-01",,,,
"USC00114833","LAKE SPRINGFIELD, IL US","2006-06-02",,,,
"USC00114833","LAKE SPRINGFIELD, IL US","2006-06-03",,,,
"USC00114833","LAKE SPRINGFIELD, IL US","2006-06-04",,,,
"USC00114833","LAKE SPRINGFIELD, IL US","2006-06-05",,,,
"USC00114833","LAKE SPRINGFIELD, IL US","2006-06-06",,,,
"USC00114833","LAKE SPRINGFIELD, IL US","2006-06-07",,,,
"USC00114833","LAKE SPRINGFIELD, IL US","2006-06-08",,,,
"USC00114833","LAKE SPRINGFIELD, IL US","2006-06-09",,,,
"USC00114833","LAKE SPRINGFIELD, IL US","2006-06-10",,,,
"USC00114833","LAKE SPRINGFIELD, IL US","2006-06-11",,,,
"USC00114833","LAKE SPRINGFIELD, IL US","2006-06-12",,,,
"USC00114833","LAKE SPRINGFIELD, IL US","2006-06-13",,,,
"USC00114833","LAKE SPRINGFIELD, IL US","2006-06-14",,,,
"USC00114833","LAKE SPRINGFIELD, IL US","2006-06-15",,,,
"USC00114833","LAKE SPRINGFIELD, IL US","2006-06-16",,,,
"USC00114833","LAKE SPRINGFIELD, IL US","2006-06-17",,,,
"USC00114833","LAKE SPRINGFIELD, IL US","2006-06-18",,,,
"USC00114833","LAKE SPRINGFIELD, IL US","2006-06-19",,,,
"USC00114833","LAKE SPRINGFIELD, IL US","2006-06-20",,,,
"USC00114833","LAKE SPRINGFIELD, IL US","2006-06-21",,,,
"USC00114833","LAKE SPRINGFIELD, IL US","2006-06-22",,,,
"USC00114833","LAKE SPRINGFIELD, IL US","2006-06-23",,,,
"USC00114833","LAKE SPRINGFIELD, IL US","2006-06-24",,,,
"USC00114833","LAKE SPRINGFIELD, IL US","2006-06-25",,,,
"USC00114833","LAKE SPRINGFIELD, IL US","2006-06-26",,,,
"USC00114833","LAKE SPRINGFIELD, IL US","2006-06-27",,,,
"USC00114833","LAKE SPRINGFIELD, IL US","2006-06-28",,,,
"USC00114833","LAKE SPRINGFIELD, IL US","2006-06-29",,,,
"USC00114833","LAKE SPRINGFIELD, IL US","2006-06-30",,,,
"USC00114833","LAKE SPRINGFIELD, IL US","2006-07-01",,,,
"USC00114833","LAKE SPRINGFIELD, IL US","2006-07-02",,,,
"USC00114833","LAKE SPRINGFIELD, IL US","2006-07-03",,,,
"USC00114833","LAKE SPRINGFIELD, IL US","2006-07-04",,,,
"USC00114833","LAKE SPRINGFIELD, IL US","2006-07-05",,,,
"USC00114833","LAKE SPRINGFIELD, IL US","2006-07-06",,,,
"USC00114833","LAKE SPRINGFIELD, IL US","2006-07-07",,,,
"USC00114833","LAKE SPRINGFIELD, IL US","2006-07-08",,,,
"USC00114833","LAKE SPRINGFIELD, IL US","2006-07-09",,,,
"USC00114833","LAKE SPRINGFIELD, IL US","2006-07-10",,,,
"USC00114833","LAKE SPRINGFIELD, IL US","2006-07-11",,,,
"USC00114833","LAKE SPRINGFIELD, IL US","2006-07-12",,,,
"USC00114833","LAKE SPRINGFIELD, IL US","2006-07-13",,,,
"USC00114833","LAKE SPRINGFIELD, IL US","2006-07-14",,,,
"USC00114833","LAKE SPRINGFIELD, IL US","2006-07-15",,,,
"USC00114833","LAKE SPRINGFIELD, IL US","2006-07-16",,,,
"USC00114833","LAKE SPRINGFIELD, IL US","2006-07-17",,,,
"USC00114833","LAKE SPRINGFIELD, IL US","2006-07-18",,,,
"USC00114833","LAKE SPRINGFIELD, IL US","2006-07-19",,,,
"USC00114833","LAKE SPRINGFIELD, IL US","2006-07-20",,,,
"USC00114833","LAKE SPRINGFIELD, IL US","2006-07-21",,,,
"USC00114833","LAKE SPRINGFIELD, IL US","2006-07-22",,,,
"USC00114833","LAKE SPRINGFIELD, IL US","2006-07-23",,,,
"USC00114833","LAKE SPRINGFIELD, IL US","2006-07-24",,,,
"USC00114833","LAKE SPRINGFIELD, IL US","2006-07-25",,,,
"USC00114833","LAKE SPRINGFIELD, IL US","2006-07-26",,,,
"USC00114833","LAKE SPRINGFIELD, IL US","2006-07-27",,,,
"USC00114833","LAKE SPRINGFIELD, IL US","2006-07-28",,,,
"USC00114833","LAKE SPRINGFIELD, IL US","2006-07-29",,,,
"USC00114833","LAKE SPRINGFIELD, IL US","2006-07-30",,,,
"USC00114833","LAKE SPRINGFIELD, IL US","2006-07-31",,,,
"USC00114833","LAKE SPRINGFIELD, IL US","2006-08-01",,,,
"USC00114833","LAKE SPRINGFIELD, IL US","2006-08-02",,,,
"USC00114833","LAKE SPRINGFIELD, IL US","2006-08-03",,,,
